City,Health Center Name,State,address,combinedKey,contact,lat,lon,name
NEWARK,"SAINT JAMES HEALTH, INC.",NJ,"228 Lafayette St, Newark, NJ 07105, USA","SAINT JAMES HEALTH, INC., NEWARK, NJ",(973) 789-8111,40.7289148,-74.1627598,"Saint James Health, Inc."
PATERSON,PATERSON COMMUNITY HEALTH CENTER INC.,NJ,"Clinton St. Center, 32 Clinton St, Paterson, NJ 07522, USA","PATERSON COMMUNITY HEALTH CENTER INC., PATERSON, NJ",(973) 790-6594,40.9244899,-74.1716275,"Paterson Community Health Center, Inc."
PERTH AMBOY,"JEWISH RENAISSANCE FOUNDATION INC., THE",NJ,"149 Kearny Ave #2, Perth Amboy, NJ 08861, USA","JEWISH RENAISSANCE FOUNDATION INC., THE, PERTH AMBOY, NJ",(732) 324-2114,40.5034249,-74.26927540000001,Jewish Renaissance Foundation
PERTH AMBOY,JEWISH RENAISSANCE MEDICAL CENTER,NJ,"275 Hobart St, Perth Amboy, NJ 08861, USA","JEWISH RENAISSANCE MEDICAL CENTER, PERTH AMBOY, NJ",(732) 376-9333,40.5086061,-74.2697015,Jewish Renaissance Medical Center
PLAINFIELD,NEIGHBORHOOD HEALTH SERVICES CORPORATION,NJ,"1700-58 Myrtle Ave, Plainfield, NJ 07063, USA","NEIGHBORHOOD HEALTH SERVICES CORPORATION, PLAINFIELD, NJ",(908) 753-6401,40.5994774,-74.4560705,Neighborhood Health Services Corporation
TRENTON,"HENRY J. AUSTIN HEALTH CENTER, INC.",NJ,"321 N Warren St, Trenton, NJ 08618, USA","HENRY J. AUSTIN HEALTH CENTER, INC., TRENTON, NJ",(609) 278-5900,40.2253553,-74.7653378,Henry J. Austin Health Center
UNION CITY,NORTH HUDSON COMMUNITY ACTION CORPORATION,NJ,"400 38th St #216, Union City, NJ 07087, USA","NORTH HUDSON COMMUNITY ACTION CORPORATION, UNION CITY, NJ",(201) 210-0200,40.77504329999999,-74.0259202,North Hudson Community Action Corporation
ALBUQUERQUE,"ALBUQUERQUE HEALTH CARE FOR THE HOMELESS, INC.",NM,"1217 1st St NW, Albuquerque, NM 87102, USA","ALBUQUERQUE HEALTH CARE FOR THE HOMELESS, INC., ALBUQUERQUE, NM",(505) 766-5197,35.095401700000004,-106.6457061,Albuquerque Health Care for the Homeless
ALBUQUERQUE,"FIRST CHOICE COMMUNITY HEALTHCARE, INC.",NM,"2001 N Centro Familiar Blvd SW, Albuquerque, NM 87105, USA","FIRST CHOICE COMMUNITY HEALTHCARE, INC., ALBUQUERQUE, NM",(505) 873-7402,35.0459719,-106.6827338,"First Choice Community Healthcare, Inc."
ALBUQUERQUE,FIRST NATIONS COMMUNITY HEALTH SOURCE INC,NM,"7317 Central Ave NE, Albuquerque, NM 87108, USA","FIRST NATIONS COMMUNITY HEALTH SOURCE INC, ALBUQUERQUE, NM",,35.075935,-106.5655634,First Nations Community HealthSource
EL RITO,"LAS CLINICAS DEL NORTE, INCORPORATED",NM,"571 NM-571, El Rito, NM 87530, USA","LAS CLINICAS DEL NORTE, INCORPORATED, EL RITO, NM",(575) 581-0028,36.3306808,-106.1854324,Las Clinicas Del Norte: General Dentistry
ESPANOLA,EL CENTRO FAMILY HEALTH,NM,"538 N Paseo De Onate, Española, NM 87532, USA","EL CENTRO FAMILY HEALTH, ESPANOLA, NM",(505) 753-7218,35.9983256,-106.0857895,EL CENTRO FAMILY HEALTH
HATCH,"BEN ARCHER HEALTH CENTER, INC.",NM,"NM-187, Hatch, NM 87937, USA","BEN ARCHER HEALTH CENTER, INC., HATCH, NM",(575) 267-3088,32.666996000000005,-107.163324,Ben Archer Health Center
LAS CRUCES,"CLINICA DE FAMILIA INC, LA",NM,"100 W Griggs Ave, Las Cruces, NM 88001, USA","CLINICA DE FAMILIA INC, LA, LAS CRUCES, NM",(575) 647-2800,32.3098642,-106.7789772,La Clinica de Familia - Behavioral Health Specialty Services
LAS CRUCES,"ST. LUKE'S HEALTH CARE CLINIC, INC.",NM,"999 W Amador Ave, Las Cruces, NM 88005, USA","ST. LUKE'S HEALTH CARE CLINIC, INC., LAS CRUCES, NM",(575) 527-5482,32.3024819,-106.7890607,St. Luke's Health Care Clinic
LORDSBURG,HIDALGO MEDICAL SERVICES,NM,"530 De Moss St, Lordsburg, NM 88045, USA","HIDALGO MEDICAL SERVICES, LORDSBURG, NM",(575) 542-8384,32.338077500000004,-108.70664209999998,Hidalgo Medical Services
MORA,"MORA VALLEY COMMUNITY HEALTH SERVICES, INCORPORATED",NM,"3 Mora Valley Clinic Rd, Mora, NM 87732, USA","MORA VALLEY COMMUNITY HEALTH SERVICES, INCORPORATED, MORA, NM",(575) 387-2201,35.9553472,-105.2782675,Mora Valley Community Health Services Inc
PORTALES,LA CASA DE BUENA SALUD INC,NM,"1515 W Fir St, Portales, NM 88130, USA","LA CASA DE BUENA SALUD INC, PORTALES, NM",(575) 356-6695,34.185663,-103.351613,La Casa Family Health Center
SANTA FE,LA FAMILIA MEDICAL CENTER,NM,"1035 Alto St, Santa Fe, NM 87501, USA","LA FAMILIA MEDICAL CENTER, SANTA FE, NM",(505) 982-4425,35.6862177,-105.9599404,La Familia Medical Center
SANTA FE,PRESBYTERIAN MEDICAL SERVICES,NM,"1422 Paseo De Peralta # 1, Santa Fe, NM 87501, USA","PRESBYTERIAN MEDICAL SERVICES, SANTA FE, NM",(800) 477-7633,35.681643,-105.944343,Presbyterian Medical Services
SANTA FE,SOUTHWEST C. A. R. E. CENTER,NM,"649 Harkle Rd, Santa Fe, NM 87505, USA","SOUTHWEST C. A. R. E. CENTER, SANTA FE, NM",(505) 989-8200,35.6610023,-105.9536703,Southwest CARE Center Harkle Office
TIRA AMARILLA,LA CLINICA DEL PUEBLO,NM,"US Highway 84 County Road 0324 #14, Tierra Amarilla, NM 87575, USA","LA CLINICA DEL PUEBLO, TIRA AMARILLA, NM",(575) 588-7252,36.7119255,-106.5620117,La Clínica Del Pueblo de Río Arriba
ALBANY,"WHITNEY M. YOUNG, JR., HEALTH CENTER, INC.",NY,"920 Lark Dr, Albany, NY 12207, USA","WHITNEY M. YOUNG, JR., HEALTH CENTER, INC., ALBANY, NY",(518) 465-4771,42.6617826,-73.748213,Whitney M. Young Jr. Health Center
ARVERNE,THE ADDABBO JOSEPH P FAMILY HEALTH CENTER INC,NY,"6200 Beach Channel Dr, Arverne, NY 11692, USA","THE ADDABBO JOSEPH P FAMILY HEALTH CENTER INC, ARVERNE, NY",(718) 945-7150,40.5934632,-73.791738,"The Joseph P. Addabbo Family Health Center, Inc."
AUBURN,EAST HILL FAMILY MEDICAL INC,NY,"144 Genesee St, Auburn, NY 13021, USA","EAST HILL FAMILY MEDICAL INC, AUBURN, NY",(315) 253-8477,42.93021,-76.568547,East Hill Medical Center
BROCKPORT,"OAK ORCHARD COMMUNITY HEALTH CENTER, INC.",NY,"300 West Ave, Brockport, NY 14420, USA","OAK ORCHARD COMMUNITY HEALTH CENTER, INC., BROCKPORT, NY",(585) 637-3905,43.2212047,-77.9508048,Oak Orchard Health
BRONX,"BRONX COMMUNITY HEALTH NETWORK, INC",NY,"1 Fordham Plaza # 1108, The Bronx, NY 10458, USA","BRONX COMMUNITY HEALTH NETWORK, INC, BRONX, NY",(718) 405-7720,40.860632,-73.890124,Bronx Community Health Network
BRONX,BRONX LEBANON INTEGRATED SERVICE SYSTEM INC,NY,"1650 Selwyn Ave, The Bronx, NY 10457, USA","BRONX LEBANON INTEGRATED SERVICE SYSTEM INC, BRONX, NY",(718) 466-8163,40.8434338,-73.9111814,Bronx Lebanon Integrated Services
BRONX,LA CASA DE SALUD INC.,NY,"966 Prospect Ave, The Bronx, NY 10459, USA","LA CASA DE SALUD INC., BRONX, NY",(718) 842-1412,40.8229199,-73.9000628,La Casa de Salud
BRONX,MONTEFIORE MEDICAL CENTER,NY,"111 E 210th St, The Bronx, NY 10467, USA","MONTEFIORE MEDICAL CENTER, BRONX, NY",(718) 920-4321,40.88038140000001,-73.8799291,Montefiore Hospital
BRONX,"MORRIS HEIGHTS HEALTH CENTER, INC.",NY,"85 W Burnside Ave, The Bronx, NY 10453, USA","MORRIS HEIGHTS HEALTH CENTER, INC., BRONX, NY",(718) 716-4400,40.854781,-73.9100666,Morris Heights Health Center
BRONX,"UNION COMMUNITY HEALTH CENTER, INC.",NY,"260 E 188th St, The Bronx, NY 10458, USA","UNION COMMUNITY HEALTH CENTER, INC., BRONX, NY",(718) 220-2020,40.8605731,-73.89594609999997,Union Community Health Center
BRONX,"URBAN HEALTH PLAN, INC.",NY,"1065 Southern Blvd, The Bronx, NY 10459, USA","URBAN HEALTH PLAN, INC., BRONX, NY",(718) 589-2440,40.825041,-73.8922406,Urban Health Plan Inc: Madhurapantula Madhavi DO
BRONX,"VOCATIONAL INSTRUCTION PROJECT COMMUNITY SERVICES, INC.",NY,"770 E 176th St, The Bronx, NY 10460, USA","VOCATIONAL INSTRUCTION PROJECT COMMUNITY SERVICES, INC., BRONX, NY",(718) 583-5150,40.8422775,-73.8900843,VIP Community Services
BROOKLYN,"BEDFORD STUYVESANT FAMILY HEALTH CENTER, INC., THE",NY,"1456 Fulton St, Brooklyn, NY 11216, USA","BEDFORD STUYVESANT FAMILY HEALTH CENTER, INC., THE, BROOKLYN, NY",(718) 636-4500,40.6795997,-73.9426345,Bedford-Stuyvesant Family Health Center
BROOKLYN,BROOKLYN PLAZA MEDICAL CENTER,NY,"650 Fulton St, Brooklyn, NY 11217, USA","BROOKLYN PLAZA MEDICAL CENTER, BROOKLYN, NY",(718) 596-9800,40.6867555,-73.97615490000003,Brooklyn Plaza Medical Center
BROOKLYN,BROWNSVILLE COMMUNITY DEVELOPMENT CORPORATION,NY,"592 Rockaway Ave, Brooklyn, NY 11212, USA","BROWNSVILLE COMMUNITY DEVELOPMENT CORPORATION, BROOKLYN, NY",(718) 345-3399,40.6654444,-73.9098237,Brownsville Community Pharmacy
BROOKLYN,COMMUNITY HEALTH INITIATIVES INC.,NY,"2882 W 15th St, Brooklyn, NY 11224, USA","COMMUNITY HEALTH INITIATIVES INC., BROOKLYN, NY",(718) 210-3110,40.577148,-73.9829727,CHI Health Center
BROOKLYN,EZRA MEDICAL CENTER,NY,"1312 38th St, Brooklyn, NY 11218, USA","EZRA MEDICAL CENTER, BROOKLYN, NY",(718) 686-7600,40.64073060000001,-73.9853265,Ezra Medical Center
BROOKLYN,"HEALTHCARE CHOICES NY, INC.",NY,"179 Jamaica Ave, Brooklyn, NY 11207, USA","HEALTHCARE CHOICES NY, INC., BROOKLYN, NY",(929) 267-5354,40.6798858,-73.8940887,"HealthCare Choices, Inc."
BROOKLYN,"HOUSING WORKS HEALTH SERVICES III, INC.",NY,"2640 Pitkin Ave, Brooklyn, NY 11208, USA","HOUSING WORKS HEALTH SERVICES III, INC., BROOKLYN, NY",(718) 277-0386,40.6748677,-73.8745974,Housing Works East New York Community Health Center
BROOKLYN,"ODA PRIMARY HEALTH CARE CENTER, INC.",NY,"14-16 Heyward St, Brooklyn, NY 11249, USA","ODA PRIMARY HEALTH CARE CENTER, INC., BROOKLYN, NY",,40.69971620000001,-73.95871329999999,ODA Primary Health Care Center
BROOKLYN,"SUNSET PARK HEALTH COUNCIL, INC.",NY,"5610 2nd Ave, Brooklyn, NY 11220, USA","SUNSET PARK HEALTH COUNCIL, INC., BROOKLYN, NY",(718) 630-7942,40.6456204,-74.0209095,Sunset Park Family Health Center at NYU Langone–Second Avenue
BUFFALO,"COMMUNITY HEALTH CENTER OF BUFFALO, INC.",NY,"34 Benwood Ave, Buffalo, NY 14214, USA","COMMUNITY HEALTH CENTER OF BUFFALO, INC., BUFFALO, NY",(716) 986-9199,42.9420151,-78.8345365,"Community Health Center of Buffalo, Inc."
BUFFALO,JERICHO ROAD MINISTRIES INC.,NY,"184 Barton St, Buffalo, NY 14213, USA","JERICHO ROAD MINISTRIES INC., BUFFALO, NY",(716) 348-3000,42.91792150000001,-78.89475949999998,Jericho Road Community Health Center
BUFFALO,"NEIGHBORHOOD HEALTH CENTER OF WNY, INC.",NY,"300 Niagara St, Buffalo, NY 14201, USA","NEIGHBORHOOD HEALTH CENTER OF WNY, INC., BUFFALO, NY",(716) 242-8600,42.8920727,-78.8840452,Neighborhood Health Center - Mattina
CORNWALL,CORNERSTONE FAMILY HEALTHCARE,NY,"2570 Rte 9W #10, Cornwall, NY 12518, USA","CORNERSTONE FAMILY HEALTHCARE, CORNWALL, NY",(845) 220-3100,41.4452155,-74.0368676,Cornerstone Family Healthcare
JAMAICA,"DAMIAN FAMILY CARE CENTERS, INC.",NY,"2, 138-02 Queens Blvd, Briarwood, NY 11435, USA","DAMIAN FAMILY CARE CENTERS, INC., JAMAICA, NY",(718) 657-1100,40.708241,-73.818641,Damian Family Care Centers
LONG ISLAND CITY,FLOATING HOSPITAL INCORPORATED (THE),NY,"10-29 41st Ave, Queens, NY 11101, USA","FLOATING HOSPITAL INCORPORATED (THE), LONG ISLAND CITY, NY",(718) 361-6266,40.7552412,-73.94440809999998,The Floating Hospital: Queensbridge Health Center
MONSEY,"COMMUNITY MEDICAL AND DENTAL CARE, INC",NY,"40 Robert Pitt Dr, Monsey, NY 10952, USA","COMMUNITY MEDICAL AND DENTAL CARE, INC, MONSEY, NY",(845) 352-6800,41.1113348,-74.0644635,"Community Medical & Dental Care, Inc. - Pediatrics"
MOUNT VERNON,"MOUNT VERNON NEIGHBORHOOD HEALTH CENTER, INC.",NY,"107 W 4th St, Mt Vernon, NY 10550, USA","MOUNT VERNON NEIGHBORHOOD HEALTH CENTER, INC., MOUNT VERNON, NY",(914) 699-7200,40.9035965,-73.8385818,Mount Vernon Neighborhood Health Center
NEW SQUARE,"REFUAH HEALTH CENTER, INC.",NY,"5 Twin Ave, Spring Valley, NY 10977, USA","REFUAH HEALTH CENTER, INC., NEW SQUARE, NY",(845) 354-9300,41.1174593,-74.050608,Refuah Health Center Inc
NEW YORK,BETANCES HEALTH CENTER,NY,"280 Henry St, New York, NY 10002, USA","BETANCES HEALTH CENTER, NEW YORK, NY",(212) 227-8401,40.7136702,-73.9837398,Betances Health Center
NEW YORK,CARE FOR THE HOMELESS,NY,"30 E 33rd St 5th floor, New York, NY 10016, USA","CARE FOR THE HOMELESS, NEW YORK, NY",(212) 366-4459,40.7466432,-73.9829629,Care For the Homeless
NEW YORK,CARE FOR THE HOMELESS,NY,"30 E 33rd St 5th floor, New York, NY 10016, USA","CARE FOR THE HOMELESS, NEW YORK, NY",(212) 366-4459,40.7466432,-73.9829629,Care For the Homeless
NEW YORK,CARE FOR THE HOMELESS,NY,"30 E 33rd St 5th floor, New York, NY 10016, USA","CARE FOR THE HOMELESS, NEW YORK, NY",(212) 366-4459,40.7466432,-73.9829629,Care For the Homeless
NEW YORK,CARE FOR THE HOMELESS,NY,"30 E 33rd St 5th floor, New York, NY 10016, USA","CARE FOR THE HOMELESS, NEW YORK, NY",(212) 366-4459,40.7466432,-73.9829629,Care For the Homeless
NEW YORK,"CHARLES B. WANG COMMUNITY HEALTH CENTER, INC.",NY,"125 Walker St 2nd fl, New York, NY 10013, USA","CHARLES B. WANG COMMUNITY HEALTH CENTER, INC., NEW YORK, NY",(212) 226-3888,40.7173202,-73.9999446,Charles B. Wang Community Health Center
NEW YORK,"COMMUNITY HEALTH PROJECT, INC.",NY,"356 W 18th St, New York, NY 10011, USA","COMMUNITY HEALTH PROJECT, INC., NEW YORK, NY",(212) 627-3769,40.74306110000001,-74.0031459,Community Health Project
NEW YORK,"COMMUNITY HEALTHCARE NETWORK, INC.",NY,"150 Essex St, New York, NY 10002, USA","COMMUNITY HEALTHCARE NETWORK, INC., NEW YORK, NY",(212) 477-1120,40.7206065,-73.98684250000002,Community Healthcare Network- Lower East Side / Catherine M. Abate
NEW YORK,"EAST HARLEM COUNCIL FOR HUMAN SERVICES, INC.",NY,"319 E 117th St, New York, NY 10035, USA","EAST HARLEM COUNCIL FOR HUMAN SERVICES, INC., NEW YORK, NY",(212) 348-6410,40.79731760000001,-73.9359411,East Harlem Council-Human Services
NEW YORK,"HERITAGE HEALTH AND HOUSING, INC.",NY,"416 W 127th St, New York, NY 10027, USA","HERITAGE HEALTH AND HOUSING, INC., NEW YORK, NY",(212) 866-2600,40.8129614,-73.95405040000001,Heritage Health & Housing Inc
NEW YORK,"INSTITUTE FOR FAMILY HEALTH, THE",NY,"230 W 17th St, New York, NY 10011, USA","INSTITUTE FOR FAMILY HEALTH, THE, NEW YORK, NY",(212) 206-5200,40.7409037,-73.9998254,The Institute for Family Health
NEW YORK,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,NY,"65 Water St, New York, NY 10041, USA","NEW YORK CITY HEALTH AND HOSPITALS CORPORATION, NEW YORK, NY",(212) 442-3853,40.7034598,-74.0088973,NYC Health + Hospitals
NEW YORK,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,NY,"65 Water St, New York, NY 10041, USA","NEW YORK CITY HEALTH AND HOSPITALS CORPORATION, NEW YORK, NY",(212) 442-3853,40.7034598,-74.0088973,NYC Health + Hospitals
NEW YORK,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,NY,"65 Water St, New York, NY 10041, USA","NEW YORK CITY HEALTH AND HOSPITALS CORPORATION, NEW YORK, NY",(212) 442-3853,40.7034598,-74.0088973,NYC Health + Hospitals
NEW YORK,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,NY,"65 Water St, New York, NY 10041, USA","NEW YORK CITY HEALTH AND HOSPITALS CORPORATION, NEW YORK, NY",(212) 442-3853,40.7034598,-74.0088973,NYC Health + Hospitals
NEW YORK,"PROJECT RENEWAL, INC.",NY,"200 Varick St, New York, NY 10014, USA","PROJECT RENEWAL, INC., NEW YORK, NY",(212) 620-0340,40.72828320000001,-74.0051342,"Project Renewal, Inc."
NEW YORK,"SETTLEMENT HEALTH AND MEDICAL SERVICES, INC.",NY,"212 E 106th St #1, New York, NY 10029, USA","SETTLEMENT HEALTH AND MEDICAL SERVICES, INC., NEW YORK, NY",(212) 360-2600,40.7909443,-73.9441243,Settlement Health
NEW YORK,UNDER 21,NY,"21 W 52nd St, New York, NY 10019, USA","UNDER 21, NEW YORK, NY",(212) 582-7200,40.7605396,-73.97742159999999,21 Club
NEW YORK,"UPPER ROOM AIDS MINISTRY, INC.: ADULT DAY HEALTH CARE CENTER",NY,"306 Malcolm X Blvd, New York, NY 10027, USA","UPPER ROOM AIDS MINISTRY, INC.: ADULT DAY HEALTH CARE CENTER, NEW YORK, NY",(212) 803-2850,40.807913,-73.9449228,Harlem United
NEW YORK,"WILLIAM F. RYAN COMMUNITY HEALTH CENTER, INC.",NY,"110 W 97th St, New York, NY 10025, USA","WILLIAM F. RYAN COMMUNITY HEALTH CENTER, INC., NEW YORK, NY",(212) 749-1820,40.7935824,-73.9675886,William F Ryan Community Health
OSSINING,"OPEN DOOR FAMILY MEDICAL CENTER, INC.",NY,"165 Main St, Ossining, NY 10562, USA","OPEN DOOR FAMILY MEDICAL CENTER, INC., OSSINING, NY",(914) 941-1263,41.161568,-73.86270390000001,Open Door Family Medical Center: Grabowitz Ellen W MD
PEEKSKILL,"HUDSON RIVER HEALTHCARE, INC.",NY,"1200 Brown St, Peekskill, NY 10566, USA","HUDSON RIVER HEALTHCARE, INC., PEEKSKILL, NY",,41.2901355,-73.9173819,Hudson River Healthcare
PENN YAN,FINGER LAKES MIGRANT HEALTH CARE,NY,"14 Maiden Ln, Penn Yan, NY 14527, USA","FINGER LAKES MIGRANT HEALTH CARE, PENN YAN, NY",(315) 531-9102,42.6617825,-77.055357,Finger Lakes Community Health
QUEENSBURY,HUDSON HEADWATERS HEALTH NETWORK,NY,"9 Carey Rd, Queensbury, NY 12804, USA","HUDSON HEADWATERS HEALTH NETWORK, QUEENSBURY, NY",(518) 761-0300,43.2957263,-73.69048240000002,Hudson Headwaters Health Network
ROCHESTER,ANTHONY L. JORDAN HEALTH CORPORATION,NY,"82 Holland St, Rochester, NY 14605, USA","ANTHONY L. JORDAN HEALTH CORPORATION, ROCHESTER, NY",(585) 423-5800,43.1693914,-77.60186209999998,Anthony L. Jordan Health Center
SCHENECTADY,"SCHENECTADY FAMILY HEALTH SERVICES, INC",NY,"624 McClellan St # 101, Schenectady, NY 12304, USA","SCHENECTADY FAMILY HEALTH SERVICES, INC, SCHENECTADY, NY",(518) 382-2260,42.8044534,-73.9157455,Family Health Center
STATEN ISLAND,BEACON CHRISTIAN COMMUNITY HEALTH CENTER,NY,"2079 Forest Ave, Staten Island, NY 10303, USA","BEACON CHRISTIAN COMMUNITY HEALTH CENTER, STATEN ISLAND, NY",(718) 815-6560,40.6266429,-74.1586318,Beacon Christian Community Health Center
STATEN ISLAND,"COMMUNITY HEALTH CENTER OF RICHMOND, INC.",NY,"235 Port Richmond Ave, Staten Island, NY 10302, USA","COMMUNITY HEALTH CENTER OF RICHMOND, INC., STATEN ISLAND, NY",(718) 876-1732,40.6353759,-74.13493340000002,Community Health Center of Richmond Port Richmond Health Center
SYRACUSE,"SYRACUSE COMMUNITY HEALTH CENTER, INC.",NY,"819 S Salina St, Syracuse, NY 13202, USA","SYRACUSE COMMUNITY HEALTH CENTER, INC., SYRACUSE, NY",(315) 476-7921,43.03964129999999,-76.150162,Syracuse Community Health Center
WATERTOWN,"NORTH COUNTRY FAMILY HEALTH CENTER, INC.",NY,"238 Arsenal St, Watertown, NY 13601, USA","NORTH COUNTRY FAMILY HEALTH CENTER, INC., WATERTOWN, NY",(315) 782-9450,43.9762978,-75.9153183,North Country Family Health Center
BURGAW,BLACK RIVER HEALTH SERVICES INC,NC,"301 S Campbell St, Burgaw, NC 28425, USA","BLACK RIVER HEALTH SERVICES INC, BURGAW, NC",(910) 259-5721,34.5496515,-77.9209969,Black River Family Practice
CARRBORO,"PIEDMONT HEALTH SERVICES, INC.",NC,"301 Lloyd St, Carrboro, NC 27510, USA","PIEDMONT HEALTH SERVICES, INC., CARRBORO, NC",(919) 933-8494,35.9131794,-79.0696849,Piedmont Health Services Inc: Steiner Beat D MD
CHARLOTTE,"C W WILLIAMS COMMUNITY HEALTH CENTER INC, THE",NC,"3333 Wilkinson Blvd, Charlotte, NC 28208, USA","C W WILLIAMS COMMUNITY HEALTH CENTER INC, THE, CHARLOTTE, NC",(866) 299-4968,35.22419710000001,-80.89596490000002,C.W. Williams Community Health Center
CHARLOTTE,"CHARLOTTE COMMUNITY HEALTH CLINIC, INC",NC,"5301 Wilkinson Blvd, Charlotte, NC 28208, USA","CHARLOTTE COMMUNITY HEALTH CLINIC, INC, CHARLOTTE, NC",(704) 316-6561,35.231729,-80.92712979999997,Charlotte Community Health Clinic
COLLETTSVILLE,WEST CALDWELL HEALTH COUNCIL INC,NC,"4330 Collettsville Rd, Collettsville, NC 28611, USA","WEST CALDWELL HEALTH COUNCIL INC, COLLETTSVILLE, NC",(828) 754-2409,35.92668300000001,-81.675736,Collettsville Medical Center
CONCORD,"CABARRUS COMMUNITY HEALTH CENTERS, INC.",NC,"202 McGill Ave NW # D, Concord, NC 28025, USA","CABARRUS COMMUNITY HEALTH CENTERS, INC., CONCORD, NC",(704) 792-2242,35.41701240000001,-80.59792990000003,Cabarrus Community Health Center
DURHAM,"LINCOLN COMMUNITY HEALTH CENTER, INCORPORATED",NC,"1301 Fayetteville St, Durham, NC 27707, USA","LINCOLN COMMUNITY HEALTH CENTER, INCORPORATED, DURHAM, NC",(919) 956-4000,35.98042440000001,-78.8978874,Lincoln Community Health Center/pharmacy
GASTONIA,GASTON FAMILY HEALTH SERVICES INC,NC,"200 E Second Ave, Gastonia, NC 28052, USA","GASTON FAMILY HEALTH SERVICES INC, GASTONIA, NC",(704) 874-1900,35.2613218,-81.1795316,Gaston Family Health
GREENSBORO,"TRIAD ADULT AND PEDIATRIC MEDICINE, INC.",NC,"1046 Wendover Ave E, Greensboro, NC 27405, USA","TRIAD ADULT AND PEDIATRIC MEDICINE, INC., GREENSBORO, NC",(336) 272-1050,36.0875713,-79.7724083,Triad Adult & Pediatric Medicine - Pediatrics at Wendover
HENDERSONVLLE,"BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.",NC,"2579 Chimney Rock Rd, Hendersonville, NC 28792, USA","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC., HENDERSONVLLE, NC",(828) 692-4289,35.349669,-82.4312,Blue Ridge Health - Chimney Rock Road
KINSTON,"KINSTON COMMUNITY HEALTH CENTER, INCORPORATED",NC,"324 N Queen St, Kinston, NC 28501, USA","KINSTON COMMUNITY HEALTH CENTER, INCORPORATED, KINSTON, NC",(252) 522-9800,35.2632511,-77.58157879999997,"Kinston Community Health Center, Inc"
MAMERS,FIRST CHOICE COMMUNITY HEALTH CENTERS,NC,"40 Autumn Fern Trail, Lillington, NC 27546, USA","FIRST CHOICE COMMUNITY HEALTH CENTERS, MAMERS, NC",(910) 364-0970,35.4246919,-78.8155485,First Choice Community Health Centers
NEWTON GROVE,"TRI COUNTY COMMUNITY HEALTH COUNCIL, INC",NC,"3331 Easy St, Dunn, NC 28334, USA","TRI COUNTY COMMUNITY HEALTH COUNCIL, INC, NEWTON GROVE, NC",(877) 935-5255,35.2430255,-78.4512765,Commwell Health Newton Grove/Spivey's Corner Medical
PEMBROKE,ROBESON HEALTH CARE CORPORATION,NC,"211 E Wardell St, Pembroke, NC 28372, USA","ROBESON HEALTH CARE CORPORATION, PEMBROKE, NC",(910) 521-3583,34.6796,-79.17876,Robeson Health Care Corporation
RALEIGH,"ADVANCE COMMUNITY HEALTH, INC.",NC,"1001 Rock Quarry Rd, Raleigh, NC 27610, USA","ADVANCE COMMUNITY HEALTH, INC., RALEIGH, NC",(919) 833-3111,35.76748389999999,-78.61564920000002,Advance Community Health
RALEIGH,"HEALTH & HUMAN SERVICES, NORTH CAROLINA DEPARTMENT OF",NC,"1555 W Howard St, Chicago, IL 60626, USA","HEALTH & HUMAN SERVICES, NORTH CAROLINA DEPARTMENT OF, RALEIGH, NC",(773) 764-7146,42.0191925,-87.6702578,ACCESS Rogers Park Family Health Center
ROANOKE RAPID,"RURAL HEALTH GROUP, INC.",NC,"500 Jackson St, Roanoke Rapids, NC 27870, USA","RURAL HEALTH GROUP, INC., ROANOKE RAPID, NC",(252) 536-5440,36.4646059,-77.6539072,"Rural Health Group, Inc. - Corporate Office"
ROCKY MOUNT,"OPPORTUNITIES INDUSTRIALIZATION CENTER, INCORPORATED",NC,"402 E Virginia St, Rocky Mount, NC 27801, USA","OPPORTUNITIES INDUSTRIALIZATION CENTER, INCORPORATED, ROCKY MOUNT, NC",(252) 977-3730,35.9509943,-77.78660179999999,Opportunities Industrialization Center
ROXBORO,PERSON FAMILY MEDICAL CENTER,NC,"702 N Main St, Roxboro, NC 27573, USA","PERSON FAMILY MEDICAL CENTER, ROXBORO, NC",(336) 599-9271,36.4020596,-78.9779822,Person Family Medical & Dental Center
SNOW HILL,"GREENE COUNTY HEALTH CARE, INCORPORATED",NC,"7 Professional Dr, Snow Hill, NC 28580, USA","GREENE COUNTY HEALTH CARE, INCORPORATED, SNOW HILL, NC",(252) 747-8162,35.453299,-77.680914,Greene County Health Care Inc
