,fid,hospital_name,address,city,zip,placekey,hospital_pk,lat,lon
2420,2420,MERCY HOSPITAL LINCOLN,1000 EAST CHERRY STREET,TROY,63379,224@5pk-mg7-xyv,261319,38.984377200533714,-90.96262793090958
2421,2421,PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,BROOKFIELD,64628,222@5pq-njg-f4v,261307,39.77509576959807,-93.06756771941245
2422,2422,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,64601,223@5pq-qfm-4sq,261321,39.817081214478314,-93.55118409541551
2423,2423,MACON COUNTY SAMARITAN MEMORIAL HOSPITAL,1205 NORTH MISSOURI ST,MACON,63552,222@5q2-7b9-52k,261313,39.74753015400161,-92.46931313477006
2424,2424,MADISON MEDICAL CENTER,611 W MAIN ST,FREDERICKTOWN,63645,223@5pj-yny-vpv,261302,37.55907637243646,-90.30258068632679
2425,2425,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,63401,222@5q2-b7w-brk,260025,39.71068667854405,-91.4472560629398
2426,2426,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,63801,222@5pj-tdp-d9z,260113,36.88994043027121,-89.58312309324826
2427,2427,MOSAIC MEDICAL CENTER - MARYVILLE,2016 SOUTH MAIN ST,MARYVILLE,64468,222@5ny-q58-xyv,260050,40.325498607844445,-94.876838788148
2428,2428,PEMISCOT COUNTY MEMORIAL HOSPITAL,946 EAST REED,HAYTI,63851,222@5pt-6gp-z2k,260070,36.2371637448861,-89.74179870698428
2429,2429,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,PERRYVILLE,63775,223@5pj-xdq-g8v,261311,37.73234618281085,-89.86629800537953
2430,2430,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,65302,222@5pp-j9z-33q,260009,38.69930133754919,-93.22214205154822
2431,2431,PHELPS HEALTH,1000 W 10TH ST,ROLLA,65401,222@5pj-k77-xnq,260017,37.952677131059495,-91.78559025437448
2432,2432,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,63353,222@5pk-t2r-7h5,261333,39.44017937886944,-91.06369803670601
2433,2433,SAINT LUKES NORTH HOSPITAL,5830 N W BARRY ROAD,KANSAS CITY,64154,222@5pr-3qd-qs5,260062,39.248656348149744,-94.64826654361232
2434,2434,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,65613,222@5pq-cwq-tjv,260195,37.627071224333626,-93.42032609881382
2435,2435,PUTNAM COUNTY MEMORIAL HOSPITAL,"1926 OAK STREET,  PO BOX 389",UNIONVILLE,63565,226@5pz-vxv-g49,261305,40.586321725720964,-92.77889470455267
2436,2436,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,MOBERLY,65270,222@5pq-pdp-8jv,260074,39.42525532191113,-92.41362453181688
2437,2437,RAY COUNTY MEMORIAL HOSPITAL,904 WOLLARD BOULEVARD,RICHMOND,64085,222@5pr-8ms-7yv,261327,39.26323926375504,-93.95795811971303
2438,2438,SELECT SPECIALTY HOSPITAL-ST LOUIS,300 FIRST CAPITOL DRIVE,SAINT CHARLES,63301,222@5pk-n76-s5z,262013,38.781084076574395,-90.48406645019026
2439,2439,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PKWY,O FALLON,63368,222@5pk-ngs-mzf,260219,38.71580458780426,-90.69871909036961
2440,2440,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,63376,222@5pk-nxx-f4v,260191,38.7941741497512,-90.58018763043948
2441,2441,SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS,100 MEDICAL PLAZA,LAKE SAINT LOUIS,63367,223@5pk-qrj-zvf,260200,38.802855534362784,-90.77642959698267
2442,2442,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,300 1ST CAPITOL DR,SAINT CHARLES,63301,222@5pk-n76-s5z,260005,38.781084076574395,-90.48406645019026
2443,2443,ELLETT MEMORIAL HOSPITAL,610 N OHIO AVE,APPLETON CITY,64724,222@5pq-58s-kcq,261301,38.19225352522019,-94.02021449869757
2444,2444,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,"800 STE GENEVIEVE DRIVE, PO BOX 468",SAINTE GENEVIEVE,63670,229@5pj-2mn-rkz,261330,37.931287630137305,-90.13577906857647
2445,2445,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,63640,222@5pj-zfr-pvz,260163,37.782042889971294,-90.43818327259822
2446,2446,PARKLAND HEALTH CENTER - BONNE TERRE,7245 RAIDER ROAD,BONNE TERRE,63628,222@5pj-p95-fcq,261315,37.911751945308126,-90.53270005704448
2447,2447,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,63141,222@5pk-n5m-rhq,260020,38.64356772544998,-90.44652039407012
2448,2448,RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL,11365 DORSETT ROAD,MARYLAND HEIGHTS,63043,222@5pk-n7j-rhq,263303,38.70976538686518,-90.41504807123366
2449,2449,Select Specialty Hospital - Town and Country,3015 N Ballas Rd,Saint Louis,63131,222@5pk-n5m-qfz,a0533851-e7a5-4ee9-a433-01b83c94f739,38.63534519656618,-90.4465187997536
2450,2450,ST LUKE'S DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,63122,224@5pk-n9k-mtv,260176,38.584170284402084,-90.4510018323044
2451,2451,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,RICHMOND HEIGHTS,63117,222@5pk-nbb-d5f,260091,38.63143781940274,-90.31099444808952
2452,2452,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,63017,223@5pk-n5p-mc5,260179,38.651561674268955,-90.50273300029872
2453,2453,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,SAINT LOUIS,63136,222@5pj-5yw-btv,260180,38.77654084413033,-90.23965397686332
2454,2454,MERCY HOSPITAL SOUTH,10010 KENNERLY ROAD,SAINT LOUIS,63128,227@5pj-24s-7bk,260077,38.50653451122668,-90.38066664144701
2455,2455,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,12303 DEPAUL DRIVE,BRIDGETON,63044,222@5pk-n74-nt9,260104,38.75078200176973,-90.43379106676929
2456,2456,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTRY,63131,222@5pk-n5m-qfz,260108,38.63534519656618,-90.4465187997536
2457,2457,BARNES-JEWISH WEST COUNTY HOSPITAL,12634 OLIVE BOULEVARD,CREVE COEUR,63141,223@5pk-n5s-68v,260162,38.6754682031738,-90.46751402274815
2458,2458,SCOTLAND COUNTY  HOSPITAL,450 E SIGLER AVENUE,MEMPHIS,63555,222@5q2-2cj-ht9,261310,40.464822768418976,-92.1653476878208
2459,2459,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,63841,222@5pj-t25-t35,260160,36.80767817048868,-89.96727490895631
2460,2460,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,MILAN,63556,222@5pz-y7v-pqf,261306,40.20146345653654,-93.13336329873758
2461,2461,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,65615,24b@5pt-ckt-t35,260094,36.64199389294457,-93.21626574799612
2462,2462,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,65483,223@5pp-pzf-7h5,260024,37.31547129121259,-91.95969826117586
2463,2463,NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,NEVADA,64772,222@5pp-ysj-mkz,260061,37.830888340077195,-94.35983454952553
2464,2464,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,POTOSI,63664,222@5pj-h68-6x5,261308,37.92615056270641,-90.7734243582747
2465,2465,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,63110,222@5pj-5hb-5vf,260105,38.62257366345856,-90.23993949219216
2466,2466,ST ALEXIUS HOSPITAL,3933 S BROADWAY,SAINT LOUIS,63118,225@5pj-5hp-h89,260210,38.5838959179054,-90.22730332151976
2467,2467,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,63110,223@5pj-5h8-pn5,260032,38.63829218368824,-90.26534345153107
2468,2468,SHRINERS HOSPITALS FOR CHILDREN,4400 CLAYTON AVE,SAINT LOUIS,63110,222@5pj-5hb-bff,263304,38.63280264894497,-90.2586198042001
2469,2469,KINDRED HOSPITAL - ST LOUIS,4930 LINDELL BOULEVARD,SAINT LOUIS,63108,223@5pj-5h8-dd9,262010,38.64338805852817,-90.26458715613799
2470,2470,ST LOUIS CHILDRENS HOSPITAL,ONE CHILDRENS PLACE,SAINT LOUIS,63110,225@5pj-5h8-jsq,263301,38.63722577554826,-90.26459705870926
2471,2471,BARRETT HOSPITAL & HEALTHCARE,600 MT HWY 91 S,DILLON,59725,222@5wd-vtt-yvz,271318,45.20143136588518,-112.64670112147563
2472,2472,BIG HORN HOSPITAL,17 N MILES,HARDIN,59034,225@5sx-w25-9xq,271338,45.72847720286844,-107.61796842293234
2473,2473,BILLINGS CLINIC BROADWATER ,110 N OAK ST,TOWNSEND,59644,222@5wf-s95-8sq,271333,46.32165739262493,-111.51644626806473
2474,2474,BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,59068,222@5sy-fv4-x89,271326,45.21183838143022,-109.24465973559406
2475,2475,DAHL MEMORIAL HEALTHCARE ASSOC,215 SANDY ST,EKALAKA,59324,227@5st-z7r-c89,271302,45.8877816433382,-104.54780250344801
2476,2476,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,59405,222@5sv-mdj-vxq,270012,47.49058501999297,-111.26029813752098
2477,2477,GREAT FALLS CLINIC HOSPITAL,3010 15TH AVENUE SOUTH,GREAT FALLS,59405,223@5sv-mf8-jgk,270086,47.48908733589673,-111.25632898116633
2478,2478,BIG SANDY MEDICAL CENTER,166 MONTANA AVE E,BIG SANDY,59520,222@5sw-nws-bp9,271311,48.17839586528907,-110.10847427527486
2479,2479,MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,59442,223@5sv-r6p-vs5,271304,47.82069100061079,-110.67156601718234
2480,2480,HOLY ROSARY HEALTHCARE,2600 WILSON ST,MILES CITY,59301,222@5sv-2vq-c89,271347,46.39543100929454,-105.8286015078058
2481,2481,DANIELS MEMORIAL HOSPITAL,105 5TH AVE E,SCOBEY,59263,225@5sr-nv8-q9f,271342,48.78794968657625,-105.41784788272996
2482,2482,GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,59330,224@5sq-d8f-n3q,271332,47.11717601587749,-104.7042592485663
2483,2483,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,59711,223@5wj-x8y-m49,271335,46.13247830440945,-112.95611639005001
2484,2484,FALLON MEDICAL COMPLEX HOSPITAL,202 S 4TH ST W,BAKER,59313,222@5sv-5m9-ct9,271301,46.365494827264065,-104.28145294813689
2485,2485,CENTRAL MONTANA MEDICAL CENTER,408 WENDELL AVE,LEWISTOWN,59457,222@5sv-zr9-ffz,271345,47.05873624886624,-109.4446250652699
2486,2486,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,59901,222@5wh-zdw-9xq,270051,48.21388254877323,-114.32384873805375
2487,2487,NORTH VALLEY HOSPITAL,1600 HOSPITAL WAY,WHITEFISH,59937,222@5wh-yx2-8y9,271336,48.38042912277195,-114.33312891982769
2488,2488,THE HEALTHCENTER,320 SUNNYVIEW LANE,KALISPELL,59901,223@5wh-zdw-9zz,270087,48.214685140855586,-114.3249917065007
2489,2489,BOZEMAN HEALTH DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,59715,222@5wf-f8f-4d9,270057,45.66902763462326,-111.02000445840906
2490,2490,NORTHERN ROCKIES MEDICAL CENTER,802 2ND ST SE,CUT BANK,59427,222@3wy-5x8-x89,271337,48.628418378569904,-112.32704852510578
2491,2491,GRANITE COUNTY MEDICAL CENTER,310 SANSOME ST,PHILIPSBURG,59858,223@5wj-qxj-pn5,271303,46.33005443176761,-113.29461183103165
2492,2492,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,59501,222@5sx-55g-cbk,270032,48.537736263614846,-109.68610092273852
2493,2493,ST LUKE COMMUNITY HOSPITAL,107 6TH AVE SW,RONAN,59864,222@5wh-s6g-nt9,271325,47.5282915050387,-114.10675511570786
2494,2494,PROVIDENCE ST JOSEPH MEDICAL CENTER,6 13TH AVE E,POLSON,59860,222@5wj-3wm-qcq,271343,47.68209744055021,-114.16244404380969
2495,2495,ST PETERS HOSPITAL,2475 BROADWAY,HELENA,59601,222@5sw-6dm-75z,270003,46.58358129475343,-111.9974446900765
2496,2496,LIBERTY MEDICAL CENTER,315 W MADISON AVE,CHESTER,59522,222@5sw-qh9-d9z,271334,48.50995216775787,-110.97080087348853
2497,2497,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,59923,223@3x4-pqr-wp9,271320,48.392925721357635,-115.54555623997705
2498,2498,MCCONE COUNTY HEALTH CENTER,605 SULLIVAN AVE,CIRCLE,59215,222@5sq-f8j-575,271305,47.41842179317781,-105.58001139822416
2499,2499,RUBY VALLEY MEDICAL CENTER,321 MADISON ST,SHERIDAN,59749,223@5wf-szy-qs5,271319,45.452615761814776,-112.19115570194217
2500,2500,MADISON VALLEY MEDICAL CENTER,305 N MAIN,ENNIS,59729,222@5wd-x4z-psq,271329,45.35165827552745,-111.73193538154767
2501,2501,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRING,59645,222@5sw-fqw-f2k,271306,46.54779524617761,-110.9048837745551
2502,2502,MINERAL COMMUNITY HOSPITAL,1208 6TH AVE E,SUPERIOR,59872,222@5wh-495-kpv,271331,47.18485648669801,-114.87559213180432
2503,2503,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,59806,222@5wh-547-vzz,270014,46.87506561187317,-114.00063212220718
2504,2504,COMMUNITY MEDICAL CENTER,2827 FORT MISSOULA RD,MISSOULA,59804,222@5wh-8py-mtv,270023,46.846060238382,-114.0488046843909
2505,2505,ROUNDUP MEMORIAL HEALTHCARE,1202 3RD ST W,ROUNDUP,59072,224@5sy-xz5-2zf,271346,46.4542596237775,-108.54650001863587
2506,2506,LIVINGSTON HEALTHCARE,320 ALPENGLOW LANE,LIVINGSTON,59047,222@5wf-h8v-c89,271317,45.67636363500923,-110.52654781840236
2507,2507,PHILLIPS COUNTY MEDICAL CENTER,311 S 8TH AVE E,MALTA,59538,222@5sr-r4c-d5f,271312,48.3570333975895,-107.85888925739711
2508,2508,PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,59425,223@5sx-6zk-gc5,271324,48.17398591431947,-111.95821736067818
2509,2509,DEER LODGE MEDICAL CENTER,1100 HOLLENBACK LN,DEER LODGE,59722,222@5wj-ssr-28v,271314,46.41350632794862,-112.72619913573382
2510,2510,PRAIRIE COMMUNITY HOSPITAL,312 S ADAMS,TERRY,59349,222@5sq-g32-mzf,271309,46.79105701546467,-105.31504481471713
2511,2511,MARCUS DALY MEMORIAL HOSPITAL - CAH,1200 WESTWOOD DR,HAMILTON,59840,222@5wj-83v-xkf,271340,46.24832647364209,-114.17284839110135
2512,2512,SIDNEY HEALTH CENTER,216 14TH AVE SW,SIDNEY,59270,222@5t4-thr-4sq,271344,47.71508845604281,-104.1733685314304
2513,2513,ROOSEVELT MEDICAL CENTER,818 2ND AVE E,CULBERTSON,59218,222@5sr-hjw-bc5,271308,48.151907382609885,-104.51432944276696
2514,2514,POPLAR COMMUNITY HOSPITAL,211 H ST E,POPLAR,59255,222@5sr-kck-x5z,271300,48.114792008051374,-105.19264623787814
2515,2515,TRINITY HOSPITAL,315 KNAPP ST,WOLF POINT,59201,222@5sq-8h7-52k,271341,48.101461235822654,-105.64197910826067
2516,2516,ROSEBUD HEALTH CARE CENTER,383 N 17TH AV,FORSYTH,59327,222@5sz-cnt-gzf,271327,46.272048621059604,-106.67064632632444
2517,2517,SHERIDAN MEMORIAL HOSPTIAL,440 W LAUREL AVE,PLENTYWOOD,59254,22c@5sr-mg4-rtv,271322,48.77834216079523,-104.56265337402039
2518,2518,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,59701,222@5wf-tvz-hdv,270017,46.00861049341385,-112.5454288140613
2519,2519,STILLWATER BILLINGS CLINIC,710 N 11TH ST,COLUMBUS,59019,222@5sz-jfm-skf,271330,45.64308629328031,-109.24265716004773
2520,2520,PIONEER MEDICAL CENTER,301 W 7TH AVE,BIG TIMBER,59011,224@5sz-h66-5vf,271313,45.82840483230847,-109.95147269197473
2521,2521,BENEFIS TETON MEDICAL CENTER,915 4TH ST NW,CHOTEAU,59422,222@5sx-8m3-vxq,271307,47.8139599023017,-112.19274344530388
2522,2522,MARIAS MEDICAL CENTER,640 PARK AVE,SHELBY,59474,222@5sx-bxf-j5f,271328,48.509960871923546,-111.85002124042151
2523,2523,FRANCES MAHON DEACONESS HOSPITAL,621 3RD ST S,GLASGOW,59230,224@5sq-8x2-mtv,271316,48.18925687022261,-106.63609357493428
2524,2524,WHEATLAND MEMORIAL HOSPITAL,530 3RD ST NW,HARLOWTON,59036,222@5sw-j5z-mrk,271321,46.436963882783765,-109.84080143512827
2525,2525,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,59101,222@5sx-yqq-mhq,270004,45.788507109703225,-108.51417042193859
2526,2526,ADVANCED CARE HOSPITAL OF MONTANA,3528 GABEL RD,BILLINGS,59102,222@5sz-gjm-whq,272001,45.74285967123151,-108.6047260573884
2527,2527,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,59101,222@5sx-yqn-v2k,270049,45.792972234152856,-108.51949012807032
2528,2528,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,68901,224@5p5-94x-8sq,280032,40.59181400680123,-98.38690027886481
2529,2529,ANTELOPE MEMORIAL HOSPITAL,"P O BOX 229, 102 WEST 9TH ST",NELIGH,68756,22c@5nx-3b7-789,281326,42.13749428464583,-98.02550351575857
2530,2530,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,68620,239@5p6-dxf-p5f,281334,41.69353796489041,-98.00137901011038
2531,2531,BOX BUTTE GENERAL HOSPITAL,"P O BOX 810, 2101 BOX BUTTE AVE",ALLIANCE,69301,22q@5qm-25q-snq,281360,42.00148723562934,-102.95493210187412
2532,2532,NIOBRARA VALLEY HOSPITAL,"P O BOX 118, 401 SOUTH 5TH STREET",LYNCH,68746,22c@5nw-qbr-45f,281303,42.80038175213942,-98.4254888820637
2533,2533,BROWN COUNTY HOSPITAL,945 EAST ZERO ST,AINSWORTH,69210,223@5p2-wcd-zj9,281325,42.54458628500812,-99.85015929417757
2534,2534,CHI HEALTH GOOD SAMARITAN,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,68848,23k@5p4-v6g-rhq,280009,40.699234667860885,-99.0749246302425
2535,2535,KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,68845,222@5p4-v6j-zfz,280134,40.683030986807054,-99.1130740979063
2536,2536,MERCYONE OAKLAND MEDICAL CENTER,601 EAST SECOND ST,OAKLAND,68045,22d@5nz-zxb-qj9,281321,41.834334811325895,-96.46063620751013
2537,2537,BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH ST,DAVID CITY,68632,222@5p6-cf6-yy9,281332,41.246440373389504,-97.1228432262509
2538,2538,CHASE COUNTY COMMUNITY HOSPITAL,"P O BOX 819, 600 W 12TH ST",IMPERIAL,69033,24f@5qk-b4z-qcq,281351,40.52883913965447,-101.66829942649214
2539,2539,CHERRY COUNTY HOSPITAL,"P O BOX 410, 510 NORTH GREEN ST",VALENTINE,69201,23c@5p3-32t-dqf,281344,42.87434088450975,-100.55021054840574
2540,2540,SIDNEY REGIONAL MEDICAL CENTER,1000 POLE CREEK CROSSING,SIDNEY,69162,222@5qk-2nk-qzz,281357,41.135452064269955,-102.95320784832376
2541,2541,CHI HEALTH SCHUYLER,104 WEST 17TH ST,SCHUYLER,68661,222@5p6-cyj-t7q,281323,41.45497180004057,-97.0600458597558
2542,2542,ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,68788,222@5p2-28q-v2k,281322,41.842994570651065,-96.70725001050876
2543,2543,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,68822,222@5p4-zzh-d35,281365,41.40995786272586,-99.63105176887379
2544,2544,CALLAWAY DISTRICT HOSPITAL,"P O BOX 100, 211 E KIMBALL",CALLAWAY,68825,22b@5p6-hbb-5vf,281335,41.23956911911756,-99.88854804756951
2545,2545,CHADRON COMMUNITY HOSPITAL CORP,825 CENTENNIAL DRIVE,CHADRON,69337,222@5p3-84m-66k,281341,42.823073579901674,-103.01470507167222
2546,2546,COZAD COMMUNITY HOSPITAL,"P O BOX 108, 300 EAST 12TH ST",COZAD,69130,22h@5p4-vp7-jvz,281327,40.865789087945984,-99.9787402939585
2547,2547,GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,69138,224@5p5-hkk-45f,281313,40.93881189320831,-100.15274662917588
2548,2548,LEXINGTON REGIONAL HEALTH CENTER,"P O BOX 980, 1201 NORTH ERIE ST",LEXINGTON,68850,22t@5p5-jk7-bff,281361,40.69257110328886,-99.7419577872274
2549,2549,METHODIST FREMONT HEALTH,450 EAST 23RD ST,FREMONT,68025,222@5p2-52f-jy9,280077,41.4518559141567,-96.49109071886902
2550,2550,SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),1870 SOUTH 75TH STREET,OMAHA,68124,223@5p2-2jm-4qf,282001,41.240076462817775,-96.0311209094591
2551,2551,CHILDREN'S HOSPITAL & MEDICAL CENTER,8200 DODGE ST,OMAHA,68114,222@5p2-2my-zzz,283301,41.25855304426186,-96.04179211424804
2552,2552,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,68114,222@5p2-2my-zpv,280040,41.257539409692605,-96.04253241041486
2553,2553,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,7500 MERCY RD,OMAHA,68124,222@5p2-2jm-4sq,280060,41.23904732197242,-96.03026161519092
2554,2554,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,68122,222@5p2-33d-8n5,280081,41.32160135798398,-96.01987949989146
2555,2555,BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH ST,OMAHA,68131,222@5p2-2m2-jqf,283300,41.263820680519835,-95.95576901890017
2556,2556,ORTHONEBRASKA HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,68144,226@5p2-2v3-gc5,280129,41.23286988792062,-96.13623577788684
2557,2557,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,68130,222@5p2-2tx-94v,280130,41.23732440723331,-96.17969434601318
2558,2558,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,68198,222@5p2-2jg-py9,280013,41.257181821161765,-96.00573798711468
2559,2559,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,68114,222@5p2-2jm-p7q,280131,41.25747805690812,-96.0361328401639
2560,2560,DUNDY COUNTY HOSPITAL,"P O BOX 626, 1313 NORTH CHEYENNE ST",BENKELMAN,69021,22r@5qk-cdd-8n5,281340,40.07826463364663,-101.53635924574422
2561,2561,FILLMORE COUNTY HOSPITAL,"P O BOX 193, 1900 F STREET",GENEVA,68361,22t@5p5-785-6p9,281301,40.526615754382185,-97.5985398910872
2562,2562,FRANKLIN COUNTY MEMORIAL HOSPITAL,1406 Q ST,FRANKLIN,68939,223@5p5-rw7-cnq,281311,40.10212467167615,-98.95483090512161
2563,2563,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,69022,222@5p5-d2w-rc5,281348,40.27935885913922,-100.18173435547759
2564,2564,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","P O BOX 278, 4800 HOSPITAL PARKWAY",BEATRICE,68310,232@5ny-ztd-389,281364,40.266380327896215,-96.74452347397323
2565,2565,REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,69154,224@5qm-cy3-xt9,281310,41.41360717254531,-102.3476984189077
2566,2566,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,68803,222@5p6-9mn-tjv,280023,40.925239890465214,-98.37150324522165
2567,2567,GRAND ISLAND REGIONAL MEDICAL CENTER,3533 PRAIRIEVIEW STREET,GRAND ISLAND,68803,228@5p6-9mp-rp9,280139,40.92536783446271,-98.36021552361383
2568,2568,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,68818,223@5p6-9h8-hdv,281320,40.87113780284534,-98.0108764854575
2569,2569,HARLAN COUNTY HEALTH SYSTEM,"P O BOX 836, 717 NORTH BROWN ST",ALMA,68920,236@5p5-nds-3dv,281300,40.114869355465565,-99.3561918513189
2570,2570,WEST HOLT MEMORIAL HOSPITAL,406 W NEELY ST,ATKINSON,68713,224@5p6-3by-mff,281343,42.52859697938663,-98.98302294253939
2571,2571,AVERA ST ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O' NEILL,68763,222@5p6-2zx-sh5,281329,42.46046646582995,-98.64906699772806
2572,2572,HOWARD COUNTY MEDICAL CENTER,"P O BOX 406, 1113 SHERMAN ST",ST PAUL,68873,229@5p6-8tk-ckf,281338,41.21840741966127,-98.45882781348907
2573,2573,JEFFERSON COMMUNITY HEALTH & LIFE,"P O BOX 277, 2200 H ST",FAIRBURY,68352,225@5p5-89b-rp9,281319,40.21912766717958,-97.28494069698189
2574,2574,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,68450,224@5ny-xx9-hqz,281350,40.37995827611555,-96.19568138679033
2575,2575,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,68959,228@5p4-tvf-8vz,281306,40.49562833141973,-98.94320562756222
2576,2576,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,69153,222@5qm-9v4-brk,281355,41.150615191117886,-101.71843689672421
2577,2577,KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,KIMBALL,69145,228@5qk-52m-pgk,281305,41.23225828110932,-103.66653087681023
2578,2578,AVERA CREIGHTON HOSPITAL,"P O BOX 186, 1503 MAIN ST",CREIGHTON,68729,22k@5nx-29k-wp9,281331,42.467674701816115,-97.9025205915331
2579,2579,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,68506,223@5ny-wqs-m8v,280003,40.79656021430487,-96.6519354728216
2580,2580,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,68510,222@5ny-wsn-6kz,280020,40.807762367860825,-96.62310405073302
2581,2581,SELECT SPECIALTY HOSPITAL - LINCOLN,2300 SOUTH 16TH STREET - 7TH FLOOR,LINCOLN,68502,222@5ny-wrw-bp9,282002,40.78950671842167,-96.69860511233766
