lat,lon,hospital_pk,hospital_name,address,city,zip,hospital_subtype,fips_code
42.35042,-83.0561,230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,48201,Short Term,26163
42.35461,-83.05386,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,4201 ST ANTOINE ST - 2C,DETROIT,48201,Short Term,26163
36.13422,-95.96615,230165,ASCENSION ST JOHN HOSPITAL,22101 MOROSS RD,DETROIT,48236,Short Term,26163
42.11693,-83.2139,230176,BEAUMONT HOSPITAL - TRENTON,5450 FORT STREET,TRENTON,48183,Short Term,26163
44.24599,-85.39017,230081,MUNSON HEALTHCARE CADILLAC HOSPITAL,400 HOBART ST,CADILLAC,49601,Short Term,26165
46.52968,-93.69785,241305,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,56431,Critical Access Hospitals,27001
25.74211,-80.21489,240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,55433,Short Term,27003
46.81566,-95.8447,240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,1027 WASHINGTON AVE,DETROIT LAKES,56501,Short Term,27005
47.5049,-94.89814,240100,SANFORD BEMIDJI MEDICAL CENTER,1300 ANNE ST NW,BEMIDJI,56601,Short Term,27007
45.56289,-96.43398,241321,ESSENTIA HEALTH HOLY TRINITY HOSPITAL,"115  SECOND STREET WEST, BOX 157",GRACEVILLE,56240,Critical Access Hospitals,27011
45.31526,-96.44607,241342,ORTONVILLE AREA HEALTH SERVICES,450 EASTVOLD AVE,ORTONVILLE,56278,Critical Access Hospitals,27011
44.16343,-93.985,240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET,MANKATO,56001,Short Term,27013
7.33754,-2.32899,241327,SLEEPY EYE MUNICIPAL HOSPITAL,400 FOURTH AVENUE NORTHWEST,SLEEPY EYE,56085,Critical Access Hospitals,27015
44.31346,-94.4768,241378,NEW ULM MEDICAL CENTER,1324 FIFTH NORTH STREET,NEW ULM,56073,Critical Access Hospitals,27015
34.27458,-119.25812,241364,COMMUNITY MEMORIAL HOSPITAL,512 SKYLINE BOULEVARD,CLOQUET,55720,Critical Access Hospitals,27017
46.06835,-96.90176,241350,ESSENTIA HEALTH MOOSE LAKE,4572 COUNTY ROAD 61,MOOSE LAKE,55767,Critical Access Hospitals,27017
44.84287,-93.79238,240056,RIDGEVIEW MEDICAL CENTER,500 SOUTH MAPLE STREET,WACONIA,55387,Short Term,27019
50.1268,14.41559,241325,CCM HEALTH,824 NORTH 11TH STREET,MONTEVIDEO,56265,Critical Access Hospitals,27023
45.32175,-92.99999,240050,FAIRVIEW LAKES MEDICAL CENTER,5200 FAIRVIEW BOULEVARD,WYOMING,55092,Short Term,27025
47.52622,-95.40205,241328,SANFORD BAGLEY MEDICAL CENTER,203 4TH STREET NORTHWEST,BAGLEY,56621,Critical Access Hospitals,27029
47.75714,-90.3422,241317,NORTH SHORE HEALTH,515 5TH AVE WEST,GRAND MARAIS,55604,Critical Access Hospitals,27031
44.04561,-95.43958,241302,SANFORD WESTBROOK MEDICAL CENTER,920 BELL AVENUE PO BOX 188,WESTBROOK,56183,Critical Access Hospitals,27033
43.87856,-95.11279,241332,WINDOM AREA HEALTH,"2150 HOSPITAL DRIVE, PO BOX 339",WINDOM,56101,Critical Access Hospitals,27033
46.484,-93.94414,241353,CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,CROSBY,56441,Critical Access Hospitals,27035
43.040085,-76.023293,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,523 NORTH 3RD STREET,BRAINERD,56401,Short Term,27035
50.45443,-104.63858,240059,REGINA HOSPITAL,1175 NININGER ROAD,HASTINGS,55033,Short Term,27037
44.47352,-93.1916,240014,NORTHFIELD HOSPITAL,2000 NORTH AVENUE,NORTHFIELD,55057,Short Term,27037
44.7491,-93.27331,240207,FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,55337,Short Term,27037
45.87369,-95.37546,240030,ALOMERE HEALTH,111 17TH AVENUE EAST,ALEXANDRIA,56308,Short Term,27041
43.63418,-94.09998,241369,UNITED HOSPITAL DISTRICT,"515 SOUTH MOORE STREET, PO BOX 160",BLUE EARTH,56013,Critical Access Hospitals,27043
43.65211,-93.37264,240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,404 WEST FOUNTAIN STREET,ALBERT LEA,56007,Short Term,27047
44.56025,-92.57242,240018,MAYO CLINIC HEALTH SYSTEM - RED WING,701 HEWITT BOULEVARD,RED WING,55066,Short Term,27049
44.48587,-92.90335,241346,MAYO CLINIC HEALTH SYSTEM-CANNON FALLS,32021 COUNTY 24 BOULEVARD,CANNON FALLS,55009,Critical Access Hospitals,27049
45.58803,-95.91496,241379,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,1411 HIGHWAY 79 E,ELBOW LAKE,56531,Critical Access Hospitals,27051
44.88602,-93.32604,240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,EDINA,55435,Short Term,27053
45.13266,-93.48073,240214,MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,55369,Short Term,27053
44.93031,-93.36109,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PARK,55426,Short Term,27053
44.992289,-93.333773,242005,REGENCY HOSPITAL OF MINNEAPOLIS LLC,1300 HIDDEN LAKES PARKWAY,GOLDEN VALLEY,55422,Long Term,27053
44.95619,-93.261974,243302,CHILDREN'S HOSPITALS & CLINICS OF MN,2525 CHICAGO AVENUE SOUTH,MINNEAPOLIS,55404,Childrens Hospitals,27053
44.95397,-93.26171,240057,ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,MINNEAPOLIS,55407,Short Term,27053
44.96628,-93.23695,240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",2450 RIVERSIDE AVENUE,MINNEAPOLIS,55454,Short Term,27053
44.97266,-93.26205,240004,HENNEPIN COUNTY MEDICAL CENTER 1,701 PARK AVENUE,MINNEAPOLIS,55415,Short Term,27053
44.92086,-93.47622,240001,NORTH MEMORIAL HEALTH,3300 OAKDALE NORTH,ROBBINSDALE,55422,Short Term,27053
39.777305,-94.854468,241380,ST JOSEPHS AREA  HEALTH SERVICES,600 PLEASANT AVENUE,PARK RAPIDS,56470,Critical Access Hospitals,27057
45.56638,-93.22967,240020,CAMBRIDGE MEDICAL CENTER,701 SOUTH DELLWOOD AVENUE,CAMBRIDGE,55008,Short Term,27059
47.057106,-93.916721,241360,DEER RIVER HEALTHCARE CENTER,115 10TH AVENUE NORTHEAST,DEER RIVER,56636,Critical Access Hospitals,27061
47.74732,-93.64609,241316,BIGFORK VALLEY HOSPITAL,258 PINE TREE DRIVE PO BOX 258,BIGFORK,56628,Critical Access Hospitals,27061
47.22287,-93.55806,240064,GRAND ITASCA CLINIC AND HOSPITAL,1601 GOLF COURSE ROAD,GRAND RAPIDS,55744,Short Term,27061
43.6245,-95.0039,241315,SANFORD JACKSON MEDICAL CENTER,1430 NORTH HIGHWAY,JACKSON,56143,Critical Access Hospitals,27063
53.21229822,-3.034868463,241367,WELIA HEALTH,301 SOUTH HIGHWAY 65,MORA,55051,Critical Access Hospitals,27065
41.818879,-71.368944,240088,CARRIS HEALTH LLC,301 BECKER AVE SW,WILLMAR,56201,Short Term,27067
37.91938,-89.81139,241336,KITTSON MEMORIAL HOSPITAL,1010 SOUTH BIRCH AVENUE ,HALLOCK,56728,Critical Access Hospitals,27069
48.59462,-93.43134,241322,RAINY LAKE MEDICAL CENTER,1400 HIGHWAY 71,INTERNATIONAL FALLS,56649,Critical Access Hospitals,27071
39.4802,-86.07806,241314,JOHNSON MEMORIAL HOSPITAL,1282 WALNUT STREET,DAWSON,56232,Critical Access Hospitals,27073
34.74834,-86.76531,241372,MADISON HOSPITAL,820 THIRD AVENUE,MADISON,56256,Critical Access Hospitals,27073
42.30983,-95.04167,241308,LAKE VIEW MEMORIAL HOSPITAL,325 ELEVENTH AVE,TWO HARBORS,55616,Critical Access Hospitals,27075
48.70649,-94.6008,241301,LAKEWOOD HEALTH CENTER,600 MAIN AVE S,BAUDETTE,56623,Critical Access Hospitals,27077
44.454137,-93.915495,241375,RIDGEVIEW LESUEUR LONG TERM CARE AND REHAB CENTER,621 SOUTH FOURTH STREET,LE SUEUR,56058,Critical Access Hospitals,27079
44.50558,-96.41886,241339,HENDRICKS COMMUNITY HOSPITAL,503 E LINCOLN STREET,HENDRICKS,56136,Critical Access Hospitals,27081
44.27189,-96.13088,241348,AVERA TYLER HOSPITAL,240 WILLOW STREET,TYLER,56178,Critical Access Hospitals,27081
44.2317,-95.60776,241303,SANFORD TRACY MEDICAL CENTER,251 FIFTH STREET EAST,TRACY,56175,Critical Access Hospitals,27083
44.44784,-95.77725,241359,AVERA MARSHALL REGIONAL MEDICAL CTR,300 SOUTH BRUCE STREET,MARSHALL,56258,Critical Access Hospitals,27083
44.8754,-94.37381,240187,HUTCHINSON HEALTH,1095 HIGHWAY 15 SOUTH,HUTCHINSON,55350,Short Term,27085
44.777691,-94.152762,241355,GLENCOE REGIONAL HEALTH SERVICES,1805 HENNEPIN AVENUE NORTH,GLENCOE,55336,Critical Access Hospitals,27085
47.31157,-95.97282,241300,MAHNOMEN HEALTH CENTER,414 W JEFFERSON PO BOX 396,MAHNOMEN,56557,Critical Access Hospitals,27087
57.90188,-5.1577,241337,NORTH VALLEY HEALTH CENTER,300 WEST GOOD SAMARITAN DRIVE,WARREN,56762,Critical Access Hospitals,27089
43.64001,-94.45051,240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"800 MEDICAL CENTER DRIVE, PO BOX 800",FAIRMONT,56031,Short Term,27091
45.11949,-94.52816,241366,MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,LITCHFIELD,55355,Critical Access Hospitals,27093
46.07344,-93.66212,241356,MILLE LACS HEALTH SYSTEM,200 NORTH ELM STREET,ONAMIA,56359,Critical Access Hospitals,27095
-13.96712,33.36266,241370,ST GABRIELS HOSPITAL,815 SOUTHEAST SECOND STREET,LITTLE FALLS,56345,Critical Access Hospitals,27097
34.50541,-96.99597,241319,MURRAY COUNTY MEMORIAL HOSPITAL,2042 JUNIPER AVENUE,SLAYTON,56172,Critical Access Hospitals,27101
44.34934,-93.97283,241334,RIVER'S EDGE HOSPITAL & CLINIC,1900 NORTH SUNRISE DRIVE,ST PETER,56082,Critical Access Hospitals,27103
43.62203,-95.59815,240022,SANFORD WORTHINGTON MEDICAL CENTER,1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,56187,Short Term,27105
47.29741,-96.53105,241313,ESSENTIA HEALTH ADA,201 9TH STREET WEST,ADA,56510,Critical Access Hospitals,27107
44.0197,-92.4395,240006,OLMSTED MEDICAL CENTER,1650 FOURTH STREET SOUTHEAST,ROCHESTER,55904,Short Term,27109
33.6578,-111.95395,240010,MAYO CLINIC HOSPITAL ROCHESTER,1216 SECOND STREET SOUTHWEST,ROCHESTER,55902,Short Term,27109
42.159022,-87.879052,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,56537,Short Term,27111
46.59366,-95.59375,241373,PERHAM HEALTH,1000 CONEY STREET WEST,PERHAM,56573,Critical Access Hospitals,27111
48.09056,-96.19566,241381,SANFORD MEDICAL CENTER THIEF RIVER FALLS,3001 SANFORD PARKWAY,THIEF RIVER FALLS,56701,Critical Access Hospitals,27113
46.1189,-92.88454,241309,ESSENTIA HEALTH SANDSTONE,705 LUNDORFF DRIVE SOUTH,SANDSTONE,55072,Critical Access Hospitals,27115
43.99079,-96.32278,241374,PIPESTONE COUNTY  MEDICAL CENTER,916 4TH AVENUE SOUTHWEST,PIPESTONE,56164,Critical Access Hospitals,27117
47.57123,-95.74023,241357,ESSENTIA HEALTH FOSSTON,900 HILLIGOSS BOULEVARD SE,FOSSTON,56542,Critical Access Hospitals,27119
12.3581,76.61448,241320,RIVERVIEW HOSPITAL,323 SOUTH MINNESOTA,CROOKSTON,56716,Critical Access Hospitals,27119
45.64647,-95.38919,241376,GLACIAL RIDGE HOSPITAL,10 4TH AVENUE SOUTHEAST,GLENWOOD,56334,Critical Access Hospitals,27121
46.799225,-92.078183,243300,GILLETTE CHILDRENS SPECIALTY HOSPITAL,200 UNIVERSITY AVENUE EAST,SAINT PAUL,55106,Childrens Hospitals,27123
32.28398,-90.25375,240106,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,55101,Short Term,27123
27.98177,-82.491,240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,55102,Short Term,27123
26.50544,-80.07048,242004,HEALTHEAST BETHESDA HOSPITAL,559 CAPITOL BOULEVARD,SAINT PAUL,55103,Long Term,27123
44.94289,-93.10753,240038,UNITED HOSPITAL,333 NORTH SMITH AVENUE,SAINT PAUL,55102,Short Term,27123
45.02893,-93.0342,240210,HEALTHEAST ST JOHN'S HOSPITAL,1575 BEAM AVENUE,MAPLEWOOD,55109,Short Term,27123
42.42237,-123.38594,241351,"CARRIS HEALTH - REDWOOD, LLC",100 FALLWOOD ROAD,REDWOOD FALLS,56283,Critical Access Hospitals,27127
44.774962,-94.972259,241306,OLIVIA HOSPITAL & CLINIC,100 HEALTHY WAY,OLIVIA,56277,Critical Access Hospitals,27129
44.2884,-93.25614,240071,DISTRICT ONE HOSPITAL,200 STATE AVENUE,FARIBAULT,55021,Short Term,27131
43.67168,-96.21048,241371,SANFORD LUVERNE MEDICAL CENTER,1600 N KNISS AVENUE P O BOX 1019,LUVERNE,56156,Critical Access Hospitals,27133
48.83915,-95.76121,241344,LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,ROSEAU,56751,Critical Access Hospitals,27135
47.8532,-92.67924,241312,COOK HOSPITAL,10 SE FIFTH ST,COOK,55723,Critical Access Hospitals,27137
47.90029,-91.87248,241318,ELY BLOOMENSON COMMUNITY HOSPITAL,328 WEST CONAN STREET,ELY,55731,Critical Access Hospitals,27137
51.38081,-2.33093,240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,750 EAST 34TH ST,HIBBING,55746,Short Term,27137
47.5176,-92.2293,241340,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,5211 HIGHWAY 110,AURORA,55705,Critical Access Hospitals,27137
46.79175,-92.09336,240019,ESSENTIA HEALTH DULUTH,502 EAST SECOND STREET,DULUTH,55805,Short Term,27137
46.79316,-92.09648,240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,407 EAST THIRD STREET,DULUTH,55805,Short Term,27137
26.2592,82.0668,240047,ST LUKES HOSPITAL,915 EAST 1ST STREET,DULUTH,55805,Short Term,27137
47.53109,-92.54856,240084,ESSENTIA HEALTH VIRGINIA,901 9TH STREET NORTH,VIRGINIA,55792,Short Term,27137
44.54614,-93.57401,241361,MAYO CLINIC HEALTH SYSTEM-NEW PRAGUE,301 2ND STREET NORTHEAST,NEW PRAGUE,56071,Critical Access Hospitals,27139
44.77101,-93.50102,240104,ST FRANCIS REGIONAL MEDICAL CENTER,1455 ST FRANCIS AVENUE,SHAKOPEE,55379,Short Term,27139
45.558592,-93.590051,240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,911 NORTHLAND DR,PRINCETON,55371,Short Term,27141
44.61051,-94.08497,241311,RIDGEVIEW SIBLEY MEDICAL CENTER,601 WEST CHANDLER,ARLINGTON,55307,Critical Access Hospitals,27143
45.675177,-94.82332,241330,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,525 WEST MAIN STREET,MELROSE,56352,Critical Access Hospitals,27145
45.745879,-94.955708,241368,CENTRACARE HEALTH SYSTEM - SAUK CENTRE,425 NORTH ELM STREET,SAUK CENTRE,56378,Critical Access Hospitals,27145
39.984749,-81.184539,241349,CENTRA CARE HEALTH PAYNESVILLE,200 1ST STREET WEST,PAYNESVILLE,56362,Critical Access Hospitals,27145
45.57538,-94.17021,240036,ST CLOUD HOSPITAL,1406 6TH AVE NORTH,SAINT CLOUD,56303,Short Term,27145
44.11158,-93.25074,240069,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,55060,Short Term,27147
46.84635,-114.0453,241363,STEVENS COMMUNITY MEDICAL CENTER,400 EAST FIRST STREET,MORRIS,56267,Critical Access Hospitals,27149
44.26178,-88.41714,241341,APPLETON AREA HEALTH,30 S BEHL ST,APPLETON,56208,Critical Access Hospitals,27151
45.31451,-95.60833,241365,SWIFT COUNTY BENSON HOSPITAL,1815 WISCONSIN AVENUE,BENSON,56215,Critical Access Hospitals,27151
46.35329,-94.7511,241329,LAKEWOOD HEALTH SYSTEM,49725 COUNTY ROAD 83,STAPLES,56479,Critical Access Hospitals,27153
45.973632,-94.848536,241326,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,50 CENTRACARE DRIVE,LONG PRAIRIE,56347,Critical Access Hospitals,27153
28.47054,77.32095,241304,SANFORD MEDICAL CENTER WHEATON,401 12TH STREET NORTH,WHEATON,56296,Critical Access Hospitals,27155
39.02437,-84.5649,241335,ST ELIZABETH MEDICAL CENTER,1200 GRANT BLVD W,WABASHA,55981,Critical Access Hospitals,27157
44.45903,-92.28785,241338,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,500 WEST GRANT STREET,LAKE CITY,55041,Critical Access Hospitals,27157
6.72655,-1.65816,241354,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,WADENA,56482,Critical Access Hospitals,27159
44.0818,-93.50757,241345,MAYO CLINIC HEALTH SYSTEM-WASECA,501 NORTH STATE STREET,WASECA,56093,Critical Access Hospitals,27161
54.9786,-1.61934,240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,55125,Short Term,27163
37.91938,-89.81139,240066,LAKEVIEW MEMORIAL HOSPITAL,927 WEST CHURCHILL STREET,STILLWATER,55082,Short Term,27163
43.97024,-94.62215,241333,MAYO CLINIC HEALTH SYSTEM - ST JAMES,1101 MOULTON AND PARSONS DRIVE,ST JAMES,56081,Critical Access Hospitals,27165
44.04924,-94.40956,241323,MADELIA COMMUNITY HOSPITAL,121 DREW AVENUE SOUTHEAST,MADELIA,56062,Critical Access Hospitals,27165
37.46627,-77.65858,241377,ST FRANCIS MEDICAL CENTER,2400 ST FRANCIS DRIVE,BRECKENRIDGE,56520,Critical Access Hospitals,27167
44.05957074,-91.7008121,240044,WINONA HEALTH SERVICES,855 MANKATO AVENUE,WINONA,55987,Short Term,27169
45.19475,-93.87169,240076,BUFFALO HOSPITAL,303 CATLIN ST,BUFFALO,55313,Short Term,27171
45.30067,-93.77977,241362,CENTRACARE HEALTH - MONTICELLO,1013 HART BOULEVARD,MONTICELLO,55362,Critical Access Hospitals,27171
44.80859,-95.543216,241343,AVERA GRANITE FALLS,345 TENTH AVENUE,GRANITE FALLS,56241,Critical Access Hospitals,27173
44.70813,-96.27811,241347,SANFORD CANBY MEDICAL CENTER,112 ST OLAF AVENUE SOUTH,CANBY,56220,Critical Access Hospitals,27173
31.52743,-91.39049,250084,MERIT HEALTH NATCHEZ,52 SERGEANT PRENTISS DRIVE,NATCHEZ,39120,Short Term,28001
34.93386,-88.55979,250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,38834,Short Term,28003
33.06562,-89.59811,251336,BAPTIST MEDICAL CENTER-ATTALA,220 HWY 12 WEST,KOSCIUSKO,39090,Critical Access Hospitals,28007
33.74848,-90.70846,250093,BOLIVAR MEDICAL CENTER,901 E SUNFLOWER RD,CLEVELAND,38732,Short Term,28011
34.50524,-84.95088,251331,BMH-CALHOUN,140 BURKE-CALHOUN CITY ROAD,CALHOUN CITY,38916,Critical Access Hospitals,28013
33.89404,-88.98579,250017,TRACE REGIONAL HOSPITAL AND SWING BED,1002 EAST MADISON STREET,HOUSTON,38851,Short Term,28017
33.31971,-89.18233,251334,CHOCTAW REGIONAL MEDICAL CENTER,8613 MS HWY 12,ACKERMAN,39735,Critical Access Hospitals,28019
36.45294,-83.57252,251320,CLAIBORNE COUNTY HOSPITAL,123 MCCOMB AVENUE,PORT GIBSON,39150,Critical Access Hospitals,28021
32.03058,-88.72632,251316,H C WATKINS MEMORIAL HOSPITAL INC,605 SOUTH ARCHUSA AVENUE,QUITMAN,39355,Critical Access Hospitals,28023
33.61913,-88.66202,250067,NORTH MISSISSIPPI MEDICAL CENTER-WEST POINT,150 MEDICAL CENTER DRIVE,WEST POINT,39773,Short Term,28025
34.19644,-90.55222,250042,NORTHWEST MISSISSIPPI MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,38614,Short Term,28027
31.87147,-90.41512,251327,COPIAH COUNTY MEDICAL CENTER,21790 HIGHWAY 28,HAZLEHURST,39083,Critical Access Hospitals,28029
31.63741,-89.55489,251325,COVINGTON COUNTY HOSPITAL CAH,701 SOUTH HOLLY AVENUE,COLLINS,39428,Critical Access Hospitals,28031
34.97133,-89.99763,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST PARKWAY,SOUTHAVEN,38671,Short Term,28033
35.1364,-90.01928,250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,38654,Short Term,28033
31.32546,-89.36682,250094,MERIT HEALTH WESLEY,5001 W HARDY ST,HATTIESBURG,39402,Short Term,28035
31.31885,-89.32924,250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,39404,Short Term,28035
31.47314,-90.88475,251330,FRANKLIN COUNTY MEMORIAL HOSPITAL,40 UNION CHURCH RD,MEADVILLE,39653,Critical Access Hospitals,28037
30.921545,-88.593261,250036,GEORGE REGIONAL HEALTH SYSTEM,859 WINTER STREET,LUCEDALE,39452,Short Term,28039
37.83551,-96.29384,251329,GREENE COUNTY HOSPITAL CAH,1017 JACKSON STREET,LEAKESVILLE,39451,Critical Access Hospitals,28041
32.32871,-90.17546,250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,960 AVENT DRIVE,GRENADA,38901,Short Term,28043
30.31653,-89.35529,250162,OCHSNER MEDICAL CENTER-HANCOCK,149 DRINKWATER BLVD,BAY SAINT LOUIS,39520,Short Term,28045
30.39596,-88.8897,250007,MERIT HEALTH BILOXI,150 REYNOIR STREET,BILOXI,39530,Short Term,28047
30.34464,-88.56752,250123,SINGING RIVER GULFPORT,15200 COMMUNITY ROAD,GULFPORT,39503,Short Term,28047
30.36772,-89.11521,250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH STREET,GULFPORT,39502,Short Term,28047
32.31643,-90.17923,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,39202,Short Term,28049
34.95526005,-89.51681991,250152,MISSISSIPPI METHODIST REHAB CTR,1350 E WOODROW WILSON DR,JACKSON,39216,Short Term,28049
32.28804,-90.25574,250072,MERIT HEALTH CENTRAL,1850 CHADWICK DR,JACKSON,39204,Short Term,28049
32.32871,-90.17546,250001,UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,JACKSON,39216,Short Term,28049
32.33292,-90.16537,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,39216,Short Term,28049
52.81121,-2.09768,251319,HOLMES COUNTY HOSPITAL AND CLINICS,239 BOWLING GREEN ROAD,LEXINGTON,39095,Critical Access Hospitals,28051
37.061104,-76.484877,250040,SINGING RIVER HEALTH SYSTEM,2809 DENNY AV,PASCAGOULA,39581,Short Term,28059
33.838522,-87.225168,250018,JASPER GENERAL HOSPITAL,15 SOUTH 6TH STREET,BAY SPRINGS,39422,Short Term,28061
34.1575,-97.9795,250060,JEFFERSON COUNTY HOSPITAL,870 S MAIN / PO BOX 577,FAYETTE,39069,Short Term,28063
31.59442,-89.87243,251326,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,1102 ROSE STREET,PRENTISS,39474,Critical Access Hospitals,28065
31.68515,-89.14113,250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,39440,Short Term,28067
32.77755,-88.67961,251335,JOHN C STENNIS MEMORIAL HOSPITAL,14365 HIGHWAY 16 WEST,DE KALB,39328,Critical Access Hospitals,28069
34.34807,-89.52905,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,1100 BELK BLVD,OXFORD,38655,Short Term,28071
32.37196,-88.69986,250104,ANDERSON REGIONAL MEDICAL CTR,2124 14 ST,MERIDIAN,39301,Short Term,28075
32.914839,-97.297214,250151,ALLIANCE HEALTH CENTER,5000 HIGHWAY 39 NORTH,MERIDIAN,39301,Short Term,28075
40.44748485,-122.2989936,250081,ANDERSON RMC SOUTH,1102 CONSTITUTION AVENUE,MERIDIAN,39301,Short Term,28075
31.97866,35.90037,252004,THE SPECIALITY HOSPITAL OF MERIDIAN,1314 19TH AVENUE,MERIDIAN,39301,Long Term,28075
32.37037,-88.69612,250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,MERIDIAN,39301,Short Term,28075
31.5538,-90.09967,251305,LAWRENCE COUNTY HOSPITAL CAH,1065 EAST BROAD ST / PO BOX 788,MONTICELLO,39654,Critical Access Hospitals,28077
32.74115,-89.51906,251315,BAPTIST MEDICAL CENTER-LEAKE,1100 HIGHWAY 16 EAST,CARTHAGE,39051,Critical Access Hospitals,28079
34.50084,-88.641241,250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER STREET,TUPELO,38801,Short Term,28081
33.51762,-90.20118,250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD ,GREENWOOD,38935,Short Term,28083
31.58947,-90.4578,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,P O BOX 948/427 HIGHWAY 51 NORTH,BROOKHAVEN,39601,Short Term,28085
33.52443,-88.42725,250100,BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE INC,2520 5TH STREET N,COLUMBUS,39701,Short Term,28087
32.58154,-90.08275,250038,MERIT HEALTH MADISON,161 RIVER OAKS DRIVE,CANTON,39046,Short Term,28089
31.25605,-89.80601,250085,MARION GENERAL HOSPITAL,1560 SUMRALL RD,COLUMBIA,39429,Short Term,28091
55.66347,37.71337,250012,ALLIANCE HEALTHCARE SYSTEM,1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,38635,Short Term,28093
33.97762,-88.47742,250025,NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY,1105 EARL FRYE BLVD,AMORY,38821,Short Term,28095
33.82025,-88.54062,251302,MONROE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,ABERDEEN,39730,Critical Access Hospitals,28095
33.49106,-89.73823,251312,TYLER HOLMES MEMORIAL HOSPITAL CAH,409 TYLER HOLMES DRIVE,WINONA,38967,Critical Access Hospitals,28097
32.77965373,-89.10143219,250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,39350,Short Term,28099
32.57576,-89.10411,251322,LAIRD HOSPITAL INC,25117 HIGHWAY 15,UNION,39365,Critical Access Hospitals,28099
39.25614,-114.85941,251307,NOXUBEE GENERAL CRITICAL ACCESS HOSP,78 HOSPITAL ROAD,MACON,39341,Critical Access Hospitals,28103
33.47603,-88.82105,250050,OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD /MAIL PO BOX 1506,STARKVILLE,39759,Short Term,28105
